DATAFLOW,MEASURE: Measure,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1995,131432,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1996,130572,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1997,129179,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1998,128016,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1999,127357,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2000,128190,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2001,126298,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2002,128623,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2003,129193,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2004,130600,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2005,135847,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2006,139395,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2007,150029,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2008,155204,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2009,154875,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2010,155591,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2011,154996,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2012,158988,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2013,158706,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2014,153592,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2015,157088,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2016,159537,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2017,159221,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2018,162088,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2019,157476,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2020,150943,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2021,158917,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,2022,154281,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1975,31865,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1976,30957,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1977,30667,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1978,30136,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1979,29643,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1980,29771,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1981,30268,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1982,30702,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1983,30695,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1984,30404,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1985,31497,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1986,30855,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1987,31605,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1988,31688,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1989,32841,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1990,34357,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1991,33636,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1992,33691,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1993,32793,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1994,32904,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1995,32108,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1996,31587,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1997,31248,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1998,31303,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,1999,30101,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2000,30326,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2001,29943,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2002,31605,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2003,31257,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2004,31925,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2005,32312,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2006,33539,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2007,36121,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2008,36786,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2009,36284,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2010,36141,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2011,36900,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2012,39656,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2013,38056,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2014,38057,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2015,37832,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2016,42438,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2017,42308,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2018,40354,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2019,39701,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2020,37698,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2021,38451,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,2: Victoria,A: Annual,2022,38416,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1975,4178,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1976,4272,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1977,4405,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1978,4191,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1979,4247,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1980,4243,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1981,4142,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1982,4107,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1983,4144,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1984,4109,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1985,4107,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1986,4102,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1987,4108,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1988,4335,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1989,4137,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1990,4457,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1991,4756,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1992,4447,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1993,4416,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1994,4461,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1995,4415,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1996,4396,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1997,4208,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1998,3982,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,1999,4253,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2000,4065,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2001,3938,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2002,4112,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2003,4128,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2004,4174,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2005,4210,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2006,4484,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2007,4757,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2008,4808,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2009,4860,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2010,5152,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2011,5121,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2012,5461,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2013,5545,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2014,5552,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2015,5542,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2016,5152,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2017,6207,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2018,5374,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2019,5520,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2020,5368,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2021,5543,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,8: Australian Capital Territory,A: Annual,2022,5455,NUM: Number,,
