Participant.Private.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Consent.Form,Spreadsheet.Row,Trial.Number,Image,Subject,Predicate,Practice.Accuracy,AgeL2Eng,LocEng,TimeuseEng,DateEngAcq,L1,GenderText,feminine,masculine,agender,Gender.Category.Coarse,Gender.Category.Fine
2646511,mobile,Xiaomi Redmi Note 7,Android 9,MIUI Browser 12.7.4,yes,3,15,masc- baking.jpg,He,baked.,4,5,In my home,0-20%,0,Spanish,woman,96,26,46,woman,woman
2646511,mobile,Xiaomi Redmi Note 7,Android 9,MIUI Browser 12.7.4,yes,19,16,fem- smoking.jpg,She,smoked.,4,5,In my home,0-20%,0,Spanish,woman,96,26,46,woman,woman
2646511,mobile,Xiaomi Redmi Note 7,Android 9,MIUI Browser 12.7.4,yes,14,17,NB- shivering.jpg,She,shivered.,4,5,In my home,0-20%,0,Spanish,woman,96,26,46,woman,woman
2646511,mobile,Xiaomi Redmi Note 7,Android 9,MIUI Browser 12.7.4,yes,13,18,NB- running.jpg,She,went for a run.,4,5,In my home,0-20%,0,Spanish,woman,96,26,46,woman,woman
2646511,mobile,Xiaomi Redmi Note 7,Android 9,MIUI Browser 12.7.4,yes,15,19,fem- knit.jpg,She,knitted.,4,5,In my home,0-20%,0,Spanish,woman,96,26,46,woman,woman
2646511,mobile,Xiaomi Redmi Note 7,Android 9,MIUI Browser 12.7.4,yes,2,20,fem- filming.jpg,She,filmed.,4,5,In my home,0-20%,0,Spanish,woman,96,26,46,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,11,1,NB- driving.jpg,They,drove.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,1,2,fem- dive.jpg,They,dived.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,13,3,NB- running.jpg,They,went for a run.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,7,4,Masc- shaving.jpg,They,washed the dishes.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,17,5,fem- pray.jpg,They,prayed.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,18,6,fem- pushing trolley.jpg,They,pushed a trolley.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,8,7,masc- sitting.jpg,They,sat on the floor.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,3,8,masc- baking.jpg,They,baked.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,10,9,masc-ironing.jpg,They,ironed.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,16,10,fem- on the phone.jpg,They,spoke on the phone.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,12,11,NB reading.jpg,They,read a book.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,5,12,Masc- cleaning.jpg,They,cooked.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,19,13,fem- smoking.jpg,They,smoked.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,14,14,NB- shivering.jpg,They,shivered.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,4,15,masc- bowing.jpg,They,bowed.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,9,16,masc- sleeping.jpg,They,slept.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,15,17,fem- knit.jpg,They,knitted.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,2,18,fem- filming.jpg,They,filmed.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,6,19,masc- rowing.jpg,They,rowed.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646517,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,20,20,fem- standing.jpg,They,stood.,4,9,At school,0-20%,363,Spanish,she,74,37,9,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,6,1,masc- rowing.jpg,He,rowed.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,16,2,fem- on the phone.jpg,She,spoke on the phone.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,15,3,fem- knit.jpg,She,knitted.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,2,4,fem- filming.jpg,She,filmed.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,10,5,masc-ironing.jpg,He,ironed.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,12,6,NB reading.jpg,They,read a book.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,5,7,Masc- cleaning.jpg,He,cleaned.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,7,8,Masc- shaving.jpg,He,shaved.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,1,9,fem- dive.jpg,She,dived.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,18,10,fem- pushing trolley.jpg,They,pushed a trolley.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,3,11,masc- baking.jpg,He,baked.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,4,12,masc- bowing.jpg,He,bowed.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,11,13,NB- driving.jpg,They,drove.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,19,14,fem- smoking.jpg,She,smoked.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,20,15,fem- standing.jpg,She,stood.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,9,16,masc- sleeping.jpg,He,slept.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,8,17,masc- sitting.jpg,He,sat on the floor.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,13,18,NB- running.jpg,She,went for a run.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,17,19,fem- pray.jpg,She,prayed.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646535,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,14,20,NB- shivering.jpg,They,shivered.,4,6,At school,61-80%,315,Spanish,Cis woman,50,50,50,woman,woman
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,16,1,fem- on the phone.jpg,She,spoke on the phone.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,20,2,fem- standing.jpg,She,stood.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,8,3,masc- sitting.jpg,He,sat on the floor.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,7,4,Masc- shaving.jpg,He,shaved.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,10,5,masc-ironing.jpg,He,ironed.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,19,6,fem- smoking.jpg,She,smoked.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,18,7,fem- pushing trolley.jpg,She,pushed a trolley.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,1,8,fem- dive.jpg,She,dived.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,4,9,masc- bowing.jpg,He,bowed.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,9,10,masc- sleeping.jpg,He,slept.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,15,11,fem- knit.jpg,She,knitted.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,17,12,fem- pray.jpg,She,prayed.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,11,13,NB- driving.jpg,They,drove.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,3,14,masc- baking.jpg,He,baked.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,12,15,NB reading.jpg,They,read a book.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,2,16,fem- filming.jpg,They,filmed.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,14,17,NB- shivering.jpg,They,shivered.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,5,18,Masc- cleaning.jpg,He,played.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,13,19,NB- running.jpg,She,went for a run.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646556,mobile,Apple iPhone,iOS 13.6.1,Mobile Safari 13.1.2,yes,6,20,masc- rowing.jpg,He,rowed.,4,6,At school,41-60%,183,Spanish,Female,96,50,4,woman,female
2646596,mobile,Apple iPhone,iOS 14.2.1,Mobile Safari 14.0.1,yes,19,1,fem- smoking.jpg,They,smoked.,4,3,At school,81%-100%,399,Spanish,Female,50,50,50,woman,female
2646596,mobile,Apple iPhone,iOS 14.2.1,Mobile Safari 14.0.1,yes,5,2,Masc- cleaning.jpg,They,cleaned.,4,3,At school,81%-100%,399,Spanish,Female,50,50,50,woman,female
2646596,mobile,Apple iPhone,iOS 14.2.1,Mobile Safari 14.0.1,yes,10,3,masc-ironing.jpg,They,ironed.,4,3,At school,81%-100%,399,Spanish,Female,50,50,50,woman,female
2646596,mobile,Apple iPhone,iOS 14.2.1,Mobile Safari 14.0.1,yes,14,4,NB- shivering.jpg,They,shivered.,4,3,At school,81%-100%,399,Spanish,Female,50,50,50,woman,female
2646596,mobile,Apple iPhone,iOS 14.2.1,Mobile Safari 14.0.1,yes,3,5,masc- baking.jpg,They,baked.,4,3,At school,81%-100%,399,Spanish,Female,50,50,50,woman,female
2646596,mobile,Apple iPhone,iOS 14.2.1,Mobile Safari 14.0.1,yes,16,6,fem- on the phone.jpg,They,spoke on the phone.,4,3,At school,81%-100%,399,Spanish,Female,50,50,50,woman,female
2646596,mobile,Apple iPhone,iOS 14.2.1,Mobile Safari 14.0.1,yes,20,7,fem- standing.jpg,They,stood.,4,3,At school,81%-100%,399,Spanish,Female,50,50,50,woman,female
2646596,mobile,Apple iPhone,iOS 14.2.1,Mobile Safari 14.0.1,yes,9,8,masc- sleeping.jpg,They,slept.,4,3,At school,81%-100%,399,Spanish,Female,50,50,50,woman,female
2646596,mobile,Apple iPhone,iOS 14.2.1,Mobile Safari 14.0.1,yes,7,9,Masc- shaving.jpg,They,shaved.,4,3,At school,81%-100%,399,Spanish,Female,50,50,50,woman,female
2646596,mobile,Apple iPhone,iOS 14.2.1,Mobile Safari 14.0.1,yes,17,10,fem- pray.jpg,They,prayed.,4,3,At school,81%-100%,399,Spanish,Female,50,50,50,woman,female
2646596,mobile,Apple iPhone,iOS 14.2.1,Mobile Safari 14.0.1,yes,11,11,NB- driving.jpg,They,drove.,4,3,At school,81%-100%,399,Spanish,Female,50,50,50,woman,female
